valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,type_local,jour_semaine,jours_depuis_achat
142000.0,53.0,3.0,5.681685,45.239203,Appartement,3,165
90000.0,35.0,1.0,5.745003,45.181874,Appartement,4,171
107000.0,21.0,1.0,6.067397,45.090872,Appartement,3,165
165000.0,146.0,4.0,5.25579,45.064624,Maison,3,165
87000.0,54.0,3.0,5.686246,45.191219,Appartement,3,165
234450.0,100.0,4.0,6.012555,45.420449,Maison,4,171
201410.0,55.0,2.0,5.751088,45.152274,Appartement,0,168
98000.0,58.0,3.0,5.70678,45.179223,Appartement,3,172
105000.0,75.0,4.0,5.708073,45.03839,Maison,3,172
107600.0,29.0,1.0,5.531571,45.034577,Appartement,3,165
1200000.0,178.0,8.0,5.746385,45.206281,Maison,2,166
1200000.0,178.0,8.0,5.746385,45.206281,Maison,2,166
21800.0,48.0,2.0,5.627031,45.333178,Maison,0,182
156050.0,61.0,3.0,5.582541,45.325459,Maison,2,166
185000.0,79.0,4.0,5.690832,45.190442,Appartement,1,174
205600.0,95.0,5.0,5.274749,45.138584,Maison,0,168
227000.0,73.0,3.0,5.710804,45.188732,Appartement,0,175
171000.0,45.0,2.0,5.675922,45.093875,Appartement,0,175
160000.0,59.0,3.0,5.316012,45.14851,Appartement,1,167
63000.0,15.0,1.0,5.727511,45.189089,Appartement,0,175
345700.0,105.0,4.0,5.32046,45.158801,Maison,0,168
250000.0,80.0,3.0,5.715301,45.175815,Appartement,0,175
171690.0,150.0,6.0,5.403235,45.294809,Maison,1,167
260000.0,120.0,6.0,5.175092,45.31794,Maison,1,167
349000.0,43.0,2.0,5.990941,45.461725,Maison,4,171
660000.0,168.0,5.0,5.746926,45.205826,Maison,2,166
375000.0,110.0,5.0,5.675922,45.093875,Appartement,2,173
173000.0,113.0,4.0,5.702184,45.151535,Appartement,2,173
293000.0,112.0,5.0,5.493459,45.339876,Maison,2,173
58500.0,21.0,1.0,5.706649,45.186902,Appartement,1,174
204300.0,89.0,5.0,6.021839,45.434025,Appartement,0,168
363780.0,100.0,5.0,5.504194,45.235566,Maison,0,168
100000.0,46.0,3.0,5.735138,45.18108,Appartement,1,167
74000.0,22.0,1.0,5.559334,45.047886,Appartement,2,166
181400.0,67.0,4.0,5.685414,45.225648,Appartement,2,166
395000.0,112.0,5.0,5.976071,45.337447,Maison,2,166
135000.0,94.0,4.0,5.721692,45.162467,Appartement,1,174
125000.0,86.0,3.0,5.323223,45.128643,Appartement,2,166
44550.0,21.0,1.0,6.026992,45.122709,Appartement,4,171
125000.0,76.0,3.0,5.727845,45.192335,Appartement,3,179
272010.0,109.0,6.0,5.674415,45.242348,Appartement,3,165
103000.0,129.0,8.0,5.834701,45.248454,Maison,0,175
313850.0,125.0,5.0,6.016629,45.432701,Maison,4,171
177000.0,70.0,4.0,5.692724,45.181943,Appartement,0,168
168500.0,40.0,2.0,5.581591,45.128409,Appartement,2,166
55100.0,21.0,1.0,5.875627,45.122964,Appartement,2,173
127000.0,48.0,2.0,5.706123,45.179332,Appartement,1,167
474781.0,125.0,4.0,5.689685,45.102206,Maison,1,167
117685.0,61.0,4.0,5.700136,45.136345,Appartement,0,168
236900.0,61.0,3.0,5.683582,45.242289,Appartement,1,167
124000.0,67.0,4.0,5.746976,45.186556,Appartement,2,166
74900.0,36.0,1.0,5.726945,45.156277,Appartement,0,175
53050.0,63.0,4.0,5.871796,45.069257,Appartement,0,175
276000.0,73.0,3.0,5.792875,45.21353,Appartement,3,172
82000.0,58.0,3.0,5.820401,44.971416,Appartement,4,171
375000.0,60.0,3.0,5.582566,45.362819,Appartement,1,167
375000.0,32.0,2.0,5.582566,45.362819,Appartement,1,167
76000.0,100.0,5.0,5.699164,45.133629,Appartement,0,168
158000.0,71.0,3.0,5.732007,45.180234,Appartement,0,175
74000.0,21.0,1.0,6.129223,45.017961,Appartement,1,174
900000.0,220.0,6.0,5.854674,45.248618,Maison,4,171
900000.0,220.0,6.0,5.854674,45.248618,Maison,4,171
108400.0,64.0,2.0,5.59548,45.36536,Appartement,3,165
190000.0,106.0,5.0,5.684351,45.196718,Appartement,3,165
332000.0,64.0,2.0,5.264605,45.173815,Appartement,4,178
332000.0,162.0,5.0,5.264605,45.173815,Appartement,4,178
332000.0,162.0,5.0,5.264605,45.173815,Appartement,4,178
332000.0,64.0,2.0,5.264605,45.173815,Appartement,4,178
287000.0,98.0,4.0,5.789375,45.185075,Appartement,1,195
112000.0,111.0,6.0,5.732839,45.167612,Appartement,2,180
158200.0,67.0,3.0,5.593281,45.366305,Appartement,3,165
185000.0,71.0,3.0,5.731325,45.181415,Appartement,3,172
157730.0,80.0,4.0,5.704068,45.179068,Appartement,3,165
309210.0,57.0,3.0,5.75188,45.068828,Maison,4,178
210750.0,88.0,4.0,5.740853,45.148188,Appartement,1,195
437200.0,108.0,5.0,5.657163,45.383544,Maison,4,171
437200.0,108.0,5.0,5.657163,45.383544,Maison,4,171
128300.0,36.0,2.0,5.91173,45.260195,Appartement,2,180
180260.16,66.0,3.0,5.697558,45.189832,Appartement,4,171
52000.0,18.0,1.0,5.726562,45.164403,Appartement,3,165
705000.0,123.0,3.0,5.794521,45.146823,Maison,2,166
98365.0,55.0,3.0,5.751045,45.167881,Appartement,2,166
375200.0,91.0,5.0,5.876285,45.227256,Maison,4,171
62500.0,102.0,3.0,5.897758,45.324969,Maison,3,165
105000.0,53.0,2.0,5.596679,45.363859,Appartement,4,192
294200.0,93.0,5.0,5.723896,45.167686,Appartement,3,165
45000.0,50.0,2.0,5.587619,45.366743,Appartement,2,166
370790.0,95.0,5.0,5.978548,45.347183,Maison,2,166
249000.0,98.0,5.0,5.504953,45.234273,Maison,3,165
55000.0,58.0,4.0,5.791913,44.907804,Appartement,2,215
290000.0,146.0,5.0,5.355502,45.567428,Maison,3,333
290000.0,146.0,5.0,5.355502,45.567428,Maison,3,333
160000.0,120.0,5.0,5.18895,45.750437,Maison,4,332
58693.0,67.0,2.0,5.370294,45.809781,Maison,3,312
186000.0,87.0,4.0,5.534353,45.446021,Maison,3,305
247000.0,85.0,4.0,5.299061,45.629932,Maison,4,311
180000.0,83.0,3.0,5.451466,45.60902,Maison,2,320
183000.0,84.0,4.0,5.512856,45.540597,Maison,3,319
250644.0,100.0,5.0,5.527188,45.536576,Maison,3,319
230000.0,84.0,4.0,5.448728,45.652816,Maison,2,320
207000.0,110.0,5.0,5.473166,45.594536,Maison,3,312
207000.0,110.0,5.0,5.473166,45.594536,Maison,3,312
207000.0,85.0,4.0,5.472993,45.594853,Maison,3,312
930000.0,178.0,5.0,5.196721,45.752807,Maison,0,308
227505.0,81.0,4.0,5.396154,45.837253,Maison,4,290
227505.0,81.0,4.0,5.396154,45.837253,Maison,4,290
91500.0,52.0,3.0,5.447346,45.563387,Appartement,0,245
510000.0,80.0,4.0,5.513607,45.435738,Maison,1,237
280000.0,87.0,4.0,5.180341,45.751585,Maison,4,332
211450.0,80.0,2.0,5.17923,45.767178,Maison,0,245
118640.0,65.0,3.0,4.816852,45.424998,Appartement,4,213
262450.0,112.0,5.0,5.168614,45.426515,Maison,3,214
330750.0,92.0,5.0,5.142501,45.756067,Maison,1,209
581000.0,166.0,5.0,4.977981,45.451965,Maison,2,222
581000.0,166.0,5.0,4.977981,45.451965,Maison,2,222
255000.0,111.0,5.0,4.808242,45.389566,Maison,0,224
157250.0,63.0,3.0,4.865841,45.539178,Appartement,0,224
230000.0,18.0,1.0,4.820485,45.343618,Appartement,3,221
230000.0,96.0,3.0,4.820485,45.343618,Appartement,3,221
175000.0,86.0,4.0,5.292483,45.459282,Maison,1,230
150000.0,60.0,4.0,5.13594,45.501759,Maison,0,210
150000.0,76.0,4.0,5.135823,45.501706,Maison,0,210
150000.0,76.0,4.0,5.135823,45.501706,Maison,0,210
167950.0,53.0,2.0,5.161909,45.618057,Appartement,0,210
164000.0,103.0,5.0,5.211887,45.618286,Maison,3,221
143000.0,72.0,4.0,5.293356,45.394495,Maison,1,230
193270.0,80.0,4.0,4.814208,45.375036,Maison,4,213
386500.0,80.0,3.0,4.861608,45.568199,Maison,0,217
386500.0,125.0,3.0,4.861608,45.568199,Maison,0,217
346500.0,84.0,4.0,5.179526,45.61209,Maison,4,220
188000.0,67.0,3.0,5.587711,45.532428,Appartement,4,199
420000.0,99.0,5.0,5.192747,45.738734,Maison,1,174
255000.0,84.0,3.0,5.623735,45.601381,Maison,3,165
212400.0,99.0,4.0,5.569792,45.546223,Maison,2,173
500000.0,300.0,7.0,5.486872,45.689754,Maison,2,166
416901.0,48.0,3.0,5.615595,45.550246,Maison,2,166
416901.0,150.0,4.0,5.615595,45.550246,Maison,2,166
416901.0,150.0,4.0,5.615595,45.550246,Maison,2,166
416901.0,48.0,3.0,5.615595,45.550246,Maison,2,166
416901.0,150.0,4.0,5.615595,45.550246,Maison,2,166
416901.0,48.0,3.0,5.615595,45.550246,Maison,2,166
360000.0,102.0,4.0,5.190719,45.752555,Maison,0,168
